lon	lat	type	loctype	address	north	south	east	west	postal_code	country	administrative_area_level_2	administrative_area_level_1	locality	street	streetNo	point_of_interest	query
-94.4191177	39.2461138	locality	approximate	liberty, mo, usa	39.2959869	39.175747	-94.371966	-94.4798551	NA	united states	clay county	missouri	liberty	NA	NA	NA	Liberty,MO
-95.7697131	34.9334298	locality	approximate	mcalester, ok 74501, usa	34.967205	34.870818	-95.723596	-95.8335055	74501	united states	pittsburg county	oklahoma	mcalester	NA	NA	NA	McAlester,OK
-89.6501481	39.7817213	locality	approximate	springfield, il, usa	39.874049	39.6536259	-89.5684858	-89.7731769	NA	united states	sangamon county	illinois	springfield	NA	NA	NA	Springfield,IL
-87.8003437	42.1816918	locality	approximate	highland park, il, usa	42.223163	42.152361	-87.759192	-87.8522588	NA	united states	lake county	illinois	highland park	NA	NA	NA	Highland+Park,IL
-72.5441445	42.0027181	locality	approximate	enfield, ct, usa	42.0343949	41.934297	-72.4927289	-72.623434	NA	united states	hartford county	connecticut	enfield	NA	NA	NA	Enfield,CT
-74.1435843	41.0886216	locality	approximate	mahwah, nj, usa	41.1339414	41.0220879	-74.1037871	-74.248939	NA	united states	bergen county	new jersey	mahwah	NA	NA	NA	Mahwah,NJ
-93.3327283	45.076076	locality	approximate	brooklyn center, mn, usa	45.0873148	45.0399589	-93.2808259	-93.3511291	NA	united states	hennepin county	minnesota	brooklyn center	NA	NA	NA	Brooklyn+Center,MN
-92.5815759	38.3483636	locality	approximate	eldon, mo 65026, usa	38.3657898	38.3278701	-92.551272	-92.603665	65026	united states	miller county	missouri	eldon	NA	NA	NA	Eldon,MO
-117.1858759	34.5008311	locality	approximate	apple valley, ca, usa	34.6471219	34.4279849	-117.14986	-117.2873239	NA	united states	san bernardino county	california	apple valley	NA	NA	NA	Apple+Valley,CA
-87.1761455	41.5758707	locality	approximate	portage, in, usa	41.6489675	41.536094	-87.1243049	-87.2227361	NA	united states	porter county	indiana	portage	NA	NA	NA	Portage,IN
-117.0382471	32.5149469	locality	approximate	tijuana, baja california, mexico	32.5556323	32.4382675	-116.821037	-117.124208	NA	mexico	tijuana	baja california	tijuana	NA	NA	NA	Tijuana+,
-117.2296717	33.9424658	locality	approximate	moreno valley, ca, usa	33.984516	33.859073	-117.0880771	-117.2967751	NA	united states	riverside county	california	moreno valley	NA	NA	NA	Moreno+Valley,CA
-93.0899578	44.9537029	locality	approximate	saint paul, mn, usa	44.992016	44.887399	-93.0043198	-93.207787	NA	united states	ramsey county	minnesota	saint paul	NA	NA	NA	St.+Paul,MN
-75.8813075	41.2459149	locality	approximate	wilkes-barre, pa, usa	41.2729811	41.2216809	-75.8264389	-75.9257419	NA	united states	luzerne county	pennsylvania	wilkes-barre	NA	NA	NA	Wilkes+Barre,PA
-81.5884561	40.031183	locality	approximate	cambridge, oh 43725, usa	40.060147	39.9845538	-81.559816	-81.625727	43725	united states	guernsey county	ohio	cambridge	NA	NA	NA	Cambridge,OH
-87.8956185	41.9172526	locality	approximate	northlake, il, usa	41.936814	41.899702	-87.881462	-87.9204649	NA	united states	cook county	illinois	northlake	NA	NA	NA	Northlake,IL
-93.260998	31.1435194	locality	approximate	leesville, la, usa	31.1632161	31.11745	-93.251637	-93.303517	NA	united states	vernon parish	louisiana	leesville	NA	NA	NA	Leesville,LA
-97.0336417	35.9739448	locality	approximate	perkins, ok 74059, usa	35.9926109	35.9654041	-97.0100729	-97.052539	74059	united states	payne county	oklahoma	perkins	NA	NA	NA	Perkins,OK
-89.4505802	29.352946	locality	approximate	buras-triumph, la, usa	29.370052	29.3257729	-89.4397579	-89.5625	NA	united states	plaquemines parish	louisiana	buras-triumph	NA	NA	NA	Buras,LA
-75.462993	44.3367281	locality	approximate	gouverneur, ny 13642, usa	44.3487311	44.324123	-75.443834	-75.492153	13642	united states	st. lawrence county	new york	gouverneur	NA	NA	NA	Gouverneur,NY
-80.2962555	26.007765	locality	approximate	pembroke pines, fl, usa	26.061021	25.9921689	-80.2133689	-80.4422089	NA	united states	broward county	florida	pembroke pines	NA	NA	NA	Pembroke+Pines,FL
-82.9854553	39.1267349	locality	approximate	waverly, oh 45690, usa	39.1469581	39.1051919	-82.957917	-83.00769	45690	united states	pike county	ohio	waverly	NA	NA	NA	Waverly,OH
-73.91097	41.5964825	locality	approximate	wappingers falls, ny 12590, usa	41.6090329	41.589154	-73.9008071	-73.9319491	12590	united states	dutchess county	new york	wappingers falls	NA	NA	NA	Wappinger's+Falls,NY
-74.7294313	40.2778055	locality	approximate	lawrence township, nj, usa	40.3605019	40.2398109	-74.664039	-74.76239	NA	united states	mercer county	new jersey	lawrence township	NA	NA	NA	Lawrence,NJ
-75.1690942	44.5956163	locality	approximate	canton, ny 13617, usa	44.6231171	44.5791531	-75.1341531	-75.19394	13617	united states	st. lawrence county	new york	canton	NA	NA	NA	Canton,NY
-82.0223137	26.4489695	locality	approximate	sanibel, fl, usa	26.493741	26.421895	-82.0134709	-82.1822786	NA	united states	lee county	florida	sanibel	NA	NA	NA	Sanibel,FL
-76.2858726	36.8507689	locality	approximate	norfolk, va, usa	36.9692977	36.820757	-76.1763249	-76.3455689	NA	united states	NA	virginia	norfolk	NA	NA	NA	Downtown+Norfolk,VA
-84.1768795	39.0770072	locality	approximate	batavia, oh 45103, usa	39.0910511	39.0674361	-84.165682	-84.198929	45103	united states	clermont county	ohio	batavia	NA	NA	NA	Batavia,OH
-94.7335709	38.9536174	locality	approximate	lenexa, ks, usa	38.9929921	38.915035	-94.705003	-94.9089621	NA	united states	johnson county	kansas	lenexa	NA	NA	NA	Lenexa,KS
-79.6903316	44.3893556	locality	approximate	barrie, on, canada	44.424403	44.2938755	-79.5858192	-79.7456249	NA	canada	simcoe county	ontario	barrie	NA	NA	NA	Barrie+,ON
-76.8483061	39.0992752	locality	approximate	laurel, md, usa	39.114588	39.0762289	-76.830564	-76.889411	NA	united states	prince george's county	maryland	laurel	NA	NA	NA	Laurel,MD
-75.6971931	45.4215296	locality	approximate	ottawa, on, canada	45.5375801	44.962733	-75.2465979	-76.3539158	NA	canada	ottawa division	ontario	ottawa	NA	NA	NA	Ottawa,ON
-117.2788973	33.0208265	sublocality_level_1	approximate	cardiff, encinitas, ca 92007, usa	33.036291	33.0067839	-117.2539399	-117.2923111	92007	united states	san diego county	california	encinitas	NA	NA	NA	Cardiff+by+the+Sea,CA
-80.0534923	44.0033629	locality	approximate	mono, on, canada	44.123255	43.922739	-79.951141	-80.1717311	NA	canada	dufferin county	ontario	mono	NA	NA	NA	Mono+,ON
-79.6170044	42.9035374	sublocality_level_1	approximate	dunnville, haldimand, on, canada	42.9249629	42.8961313	-79.5773984	-79.6380187	NA	canada	haldimand county	ontario	NA	NA	NA	NA	Dunnville,ON
-76.9324752	39.1112193	locality	approximate	burtonsville, md, usa	39.137683	39.0786581	-76.8886524	-76.9573794	NA	united states	montgomery county	maryland	burtonsville	NA	NA	NA	Burtonsville,MD
-71.5723953	43.1938516	administrative_area_level_1	approximate	new hampshire, usa	45.3054761	42.696985	-70.6026612	-72.557185	NA	united states	NA	new hampshire	NA	NA	NA	NA	,NH
-117.9461734	33.9319578	locality	approximate	la habra, ca, usa	33.946039	33.9062258	-117.9190231	-117.9766969	NA	united states	orange county	california	la habra	NA	NA	NA	La+Habra,CA
-76.7441246	36.808483	locality	approximate	windsor, va 23487, usa	36.8310041	36.7927589	-76.711499	-76.7630508	23487	united states	isle of wight county	virginia	windsor	NA	NA	NA	Windsor,VA
-97.1650128	33.4881671	locality	approximate	valley view, tx, usa	33.5490081	33.4238999	-97.1534849	-97.1760899	NA	united states	cooke county	texas	valley view	NA	NA	NA	Valley+View,TX
-83.0929644	39.8814519	locality	approximate	grove city, oh, usa	39.9072321	39.8214859	-83.008599	-83.1212429	NA	united states	franklin county	ohio	grove city	NA	NA	NA	Grove+City,OH
-82.9968419	38.879518	locality	approximate	lucasville, oh 45648, usa	38.8899599	38.8641701	-82.967629	-83.0174969	45648	united states	scioto county	ohio	lucasville	NA	NA	NA	Lucasville,OH
-88.6503254	33.6076186	locality	approximate	west point, ms 39773, usa	33.6366229	33.564231	-88.607101	-88.707466	39773	united states	clay county	mississippi	west point	NA	NA	NA	West+Point,MS
-122.3045815	47.9445396	locality	approximate	mukilteo, wa, usa	47.9524081	47.873968	-122.279944	-122.3276373	NA	united states	snohomish county	washington	mukilteo	NA	NA	NA	Mukilteo,WA
-109.2375849	34.8498943	point_of_interest	approximate	kaposfő, witch wells, 61 191, 7523 hungary	34.8512432802915	34.8485453197085	-109.236235919709	-109.238933880291	7523	hungary	kadarkúti	somogy county	kaposfő	61	191	witch wells	Witch+Wells,AZ
-73.3362298	40.8048207	locality	approximate	dix hills, ny, usa	40.838557	40.7670869	-73.293477	-73.382878	NA	united states	suffolk county	new york	dix hills	NA	NA	NA	Dix+Hills,NY
-82.5492999	35.8264981	locality	approximate	mars hill, nc 28754, usa	35.8463909	35.8079971	-82.5353879	-82.561127	28754	united states	madison county	north carolina	mars hill	NA	NA	NA	Mars+Hill,NC
-82.4581536	28.9169245	locality	approximate	beverly hills, fl, usa	28.9362491	28.9041729	-82.438424	-82.477323	NA	united states	citrus county	florida	beverly hills	NA	NA	NA	Beverly+Hills,FL
115.9274113	-32.0360812	locality	approximate	lynwood wa 6147, australia	-32.0314981	-32.0492799	115.9374453	115.9190797	6147	australia	NA	western australia	lynwood	NA	NA	NA	Lynwood,WA
-109.4662461	41.5285757	locality	approximate	green river, wy, usa	41.546796	41.451893	-109.4252581	-109.521075	NA	united states	sweetwater county	wyoming	green river	NA	NA	NA	GreenRiver,WY
-82.5154471	40.75839	locality	approximate	mansfield, oh, usa	40.843412	40.68897	-82.457189	-82.59009	NA	united states	richland county	ohio	mansfield	NA	NA	NA	Mansfield,OH
-78.5805673	33.9010054	locality	approximate	carolina shores, nc, usa	33.91961	33.8901549	-78.560734	-78.5923141	NA	united states	brunswick county	north carolina	carolina shores	NA	NA	NA	Carolina+Shores,NC
-83.9293952	42.6072552	locality	approximate	howell, mi, usa	42.6293579	42.5846139	-83.912418	-83.96553	NA	united states	livingston county	michigan	howell	NA	NA	NA	Howell,MI
-95.6937856	29.9716905	locality	approximate	cypress, tx, usa	30.0505665	29.8752484	-95.586086	-95.8084866	NA	united states	harris county	texas	cypress	NA	NA	NA	Cypress,TX
-85.0007653	32.4709761	locality	approximate	phenix city, al, usa	32.5418999	32.3642969	-84.96303	-85.094198	NA	united states	russell county	alabama	phenix city	NA	NA	NA	Phenix+city,AL
-88.3089272	33.887054	locality	approximate	greenwood springs, ms 38848, usa	33.8963162	33.8777908	-88.2929198	-88.3249346	38848	united states	monroe county	mississippi	greenwood springs	NA	NA	NA	Greenwood+Springs,MS
-114.594155	36.682194	locality	approximate	moapa, nv, usa	36.853473	36.657334	-114.508231	-114.8125911	NA	united states	clark county	nevada	moapa	NA	NA	NA	Moapa,NV
-78.8866943	33.6890603	locality	approximate	myrtle beach, sc, usa	33.791703	33.647788	-78.793131	-78.9644841	NA	united states	horry county	south carolina	myrtle beach	NA	NA	NA	Myrtle+Beach+,SC
-86.1180435	39.978371	locality	approximate	carmel, in, usa	40.0005989	39.926055	-86.023519	-86.241249	NA	united states	hamilton county	indiana	carmel	NA	NA	NA	Carmel,IN
-86.4832913	31.3085039	locality	approximate	andalusia, al, usa	31.3483899	31.2770949	-86.4302269	-86.5225199	NA	united states	covington county	alabama	andalusia	NA	NA	NA	Andalusia,AL
-122.5464856	45.7328944	locality	approximate	brush prairie, wa, usa	45.7581099	45.7077109	-122.515904	-122.5994271	NA	united states	clark county	washington	brush prairie	NA	NA	NA	Brush+Prairie,WA
-93.2010367	43.1535728	locality	approximate	mason city, ia 50401, usa	43.1841158	43.1043401	-93.112528	-93.280436	50401	united states	cerro gordo county	iowa	mason city	NA	NA	NA	Mason+City,IA
-93.62	42.034722	locality	approximate	ames, ia, usa	42.076253	41.975428	-93.5542299	-93.698523	NA	united states	story county	iowa	ames	NA	NA	NA	Ames,IA
-80.271716	26.0573112	locality	approximate	cooper city, fl, usa	26.0647493	26.029267	-80.2489449	-80.3293638	NA	united states	broward county	florida	cooper city	NA	NA	NA	Cooper+City,FL
-85.0427257	34.8406339	locality	approximate	tunnel hill, ga, usa	34.860945	34.8327668	-85.0184979	-85.060318	NA	united states	whitfield county	georgia	tunnel hill	NA	NA	NA	Tunnel+Hill,GA
-88.0075875	43.0494572	locality	approximate	wauwatosa, wi, usa	43.1045101	43.0309119	-87.984006	-88.067088	NA	united states	milwaukee county	wisconsin	wauwatosa	NA	NA	NA	Wauwatosa,WI
-93.6001278	41.7317884	locality	approximate	ankeny, ia, usa	41.7768179	41.6520821	-93.541439	-93.6712971	NA	united states	polk county	iowa	ankeny	NA	NA	NA	Ankeny,IA
-66.0633081	45.2733153	locality	approximate	saint-john, nb, canada	45.3780341	44.842054	-65.8391909	-66.244504	NA	canada	saint john county	nouveau-brunswick	saint-john	NA	NA	NA	Saint+John+,NB
-85.0817091	35.0712154	locality	approximate	ooltewah, tn, usa	35.081128	35.034618	-85.032653	-85.1295229	NA	united states	hamilton county	tennessee	ooltewah	NA	NA	NA	Ooltewah,TN
-85.7584557	38.2526647	locality	approximate	louisville, ky, usa	38.38051	37.9971	-85.4051	-85.948441	NA	united states	jefferson county	kentucky	louisville	NA	NA	NA	Louisville,
-81.7415163	40.3325692	locality	approximate	fresno, oh 43824, usa	40.3410744	40.3240629	-81.7255089	-81.7575237	43824	united states	coshocton county	ohio	fresno	NA	NA	NA	Fresno,OH
-70.3002024	41.7003208	locality	approximate	barnstable, ma, usa	41.7396914	41.5872881	-70.25964	-70.4658159	NA	united states	barnstable county	massachusetts	barnstable	NA	NA	NA	Barnstable,MA
-86.5861037	34.7303688	locality	approximate	huntsville, al, usa	34.8652061	34.537651	-86.413795	-86.905704	NA	united states	madison county	alabama	huntsville	NA	NA	NA	Huntsville,AL
error	error	NA	NA	NA	error	error	error	error	error	error	error	error	error	error	error	error	error
-112.8285983	53.0222045	locality	approximate	camrose, ab, canada	53.0400449	52.96683	-112.7857198	-112.870632	NA	canada	division no. 10	alberta	camrose	NA	NA	NA	Camrose+,AB
-117.086421	33.1192068	locality	approximate	escondido, ca, usa	33.2116089	33.0578419	-116.9938521	-117.1461029	NA	united states	san diego county	california	escondido	NA	NA	NA	Escondido,CA
-92.9852183	45.2788561	locality	approximate	forest lake, mn, usa	45.2969219	45.210281	-92.8950619	-93.019745	NA	united states	washington county	minnesota	forest lake	NA	NA	NA	Forest+Lake,MN
-84.2029922	39.4353373	locality	approximate	lebanon, oh, usa	39.467597	39.3653729	-84.160212	-84.270041	NA	united states	warren county	ohio	lebanon	NA	NA	NA	Lebanon,OH
-90.153141	30.8471283	locality	approximate	franklinton, la 70438, usa	30.867032	30.824396	-90.1218939	-90.171819	70438	united states	washington parish	louisiana	franklinton	NA	NA	NA	franklinton,LA
-123.332335	42.3475232	locality	approximate	murphy, or 97527, usa	42.3551063	42.3421346	-123.3250895	-123.3424887	97527	united states	josephine county	oregon	murphy	NA	NA	NA	Murphy,OR
-121.9709579	47.8553772	locality	approximate	monroe, wa, usa	47.8825499	47.837357	-121.9331622	-122.0123841	NA	united states	snohomish county	washington	monroe	NA	NA	NA	Monroe,WA
-114.8829119	47.4602135	locality	approximate	plains, mt 59859, usa	47.469659	47.4517631	-114.871638	-114.8950039	59859	united states	sanders county	montana	plains	NA	NA	NA	Plains,MT
-70.934205	41.6362152	locality	approximate	new bedford, ma, usa	41.745747	41.5914145	-70.8996551	-70.9770829	NA	united states	bristol county	massachusetts	new bedford	NA	NA	NA	New+Bedford,MA
-117.7499909	34.055103	locality	approximate	pomona, ca, usa	34.1129359	34.018512	-117.711067	-117.828817	NA	united states	los angeles county	california	pomona	NA	NA	NA	Pomona,CA
-123.8052935	39.445723	locality	approximate	fort bragg, ca 95437, usa	39.4710549	39.418456	-123.7827869	-123.820384	95437	united states	mendocino county	california	fort bragg	NA	NA	NA	fort++bragg,CA
-74.0754189	40.9445428	locality	approximate	paramus, nj, usa	40.980635	40.9085321	-74.0388439	-74.101378	NA	united states	bergen county	new jersey	paramus	NA	NA	NA	Paramus,NJ
-84.324087	34.8639719	locality	approximate	blue ridge, ga 30513, usa	34.8867368	34.847411	-84.2947239	-84.343646	30513	united states	fannin county	georgia	blue ridge	NA	NA	NA	Blue+Ridge,GA
-1.519693	52.406822	locality	approximate	coventry, west midlands, uk	52.4634723	52.3639108	-1.4239508	-1.6058853	NA	united kingdom	west midlands	england	coventry	NA	NA	NA	Coventry+,
-83.0302033	42.5803122	locality	approximate	sterling heights, mi, usa	42.627811	42.534792	-82.9696351	-83.091449	NA	united states	macomb county	michigan	sterling heights	NA	NA	NA	Sterling+Heights,MI
-81.6559137	29.5549701	locality	approximate	satsuma, fl 32189, usa	29.5646758	29.5452635	-81.6399063	-81.6719211	32189	united states	putnam county	florida	satsuma	NA	NA	NA	Satsuma,FL
-96.8899636	32.9756415	locality	approximate	carrollton, tx, usa	33.0547039	32.918028	-96.8384611	-96.9601349	NA	united states	dallas county	texas	carrollton	NA	NA	NA	Carrolltom,TX
-86.018651	42.8125246	locality	approximate	zeeland, mi 49464, usa	42.826893	42.7979019	-85.988962	-86.038501	49464	united states	ottawa county	michigan	zeeland	NA	NA	NA	Zeeland,MI
2.1734035	41.3850639	locality	approximate	barcelona, barcelona, spain	41.4695761	41.320004	2.2280099	2.0695258	NA	spain	barcelona	catalonia	barcelona	NA	NA	NA	Barcelona+,
-91.5968958	42.033279	locality	approximate	marion, ia, usa	42.0868619	42.009655	-91.5304171	-91.6336989	NA	united states	linn county	iowa	marion	NA	NA	NA	Marion,IA
-122.4981921	47.7987072	locality	approximate	kingston, wa, usa	47.817431	47.7803021	-122.4824371	-122.518445	NA	united states	kitsap county	washington	kingston	NA	NA	NA	Kingston,WA
-87.6300207	40.124481	locality	approximate	danville, il, usa	40.204524	40.1033819	-87.5316978	-87.665221	NA	united states	vermilion county	illinois	danville	NA	NA	NA	Danville,IL
-107.2528069	33.1284047	locality	approximate	truth or consequences, nm, usa	33.271547	33.112366	-107.211345	-107.29463	NA	united states	sierra county	new mexico	truth or consequences	NA	NA	NA	Truth+or+Consequences,NM
-90.3776187	38.4328317	locality	approximate	arnold, mo, usa	38.458253	38.3858339	-90.336017	-90.4178269	NA	united states	jefferson county	missouri	arnold	NA	NA	NA	Arnold,MO
-96.3699632	30.6743643	locality	approximate	bryan, tx, usa	30.730455	30.590893	-96.245722	-96.460759	NA	united states	brazos county	texas	bryan	NA	NA	NA	Bryan,TX
-89.6048231	39.8936608	locality	approximate	sherman, il, usa	39.9152371	39.8672449	-89.582568	-89.631157	NA	united states	sangamon county	illinois	sherman	NA	NA	NA	Sherman,IL
-77.885374	37.6841421	locality	approximate	goochland, va, usa	37.718949	37.673147	-77.875725	-77.9225289	NA	united states	goochland county	virginia	goochland	NA	NA	NA	Goochland,VA
-88.2120315	41.632223	locality	approximate	plainfield, il, usa	41.6772319	41.569332	-88.163141	-88.2893039	NA	united states	will county	illinois	plainfield	NA	NA	NA	Plainfield,IL
-89.4174641	38.9653588	administrative_area_level_3	approximate	lagrange, il, usa	39.027862	38.9151891	-89.36125	-89.4861859	NA	united states	bond county	illinois	NA	NA	NA	NA	LaGrange,IL
-96.6783449	34.774531	locality	approximate	ada, ok, usa	34.8401119	34.5059339	-96.5648481	-96.757561	NA	united states	pontotoc county	oklahoma	ada	NA	NA	NA	Ada,OK
-86.6197777	36.1988486	sublocality_level_1	approximate	hermitage, nashville, tn, usa	36.2323572	36.0569209	-86.5155879	-86.6596379	NA	united states	davidson county	tennessee	nashville	NA	NA	NA	Hermitage,TN
-116.9171246	47.400736	locality	approximate	worley, id 83876, usa	47.4059739	47.395315	-116.9129071	-116.9224461	83876	united states	kootenai county	idaho	worley	NA	NA	NA	Worley,ID
-82.3940104	34.8526176	locality	approximate	greenville, sc, usa	34.8908379	34.7754991	-82.2909819	-82.434679	NA	united states	greenville county	south carolina	greenville	NA	NA	NA	Greenville,SC
-84.6041084	37.0920222	locality	approximate	somerset, ky, usa	37.1200641	37.031352	-84.5648389	-84.6475611	NA	united states	pulaski county	kentucky	somerset	NA	NA	NA	Somerset,KY
-80.1917902	25.7616798	locality	approximate	miami, fl, usa	25.8556059	25.709042	-80.1424003	-80.3197599	NA	united states	miami-dade county	florida	miami	NA	NA	NA	Miami+,FL
-119.2320784	36.9858984	administrative_area_level_2	approximate	fresno county, ca, usa	37.5858369	35.906914	-118.3605861	-120.9187309	NA	united states	fresno county	california	NA	NA	NA	NA	Fresno+County,CA
-90.3331719	38.5506084	locality	approximate	affton, mo, usa	38.566952	38.5252519	-90.3001149	-90.3589159	NA	united states	st. louis county	missouri	affton	NA	NA	NA	Afton,MO
-70.736137	43.0881256	locality	approximate	kittery, me, usa	43.1484189	43.0583476	-70.6550028	-70.7750599	NA	united states	york county	maine	kittery	NA	NA	NA	Kittery,ME
-100.8895761	46.8266603	locality	approximate	mandan, nd, usa	46.873832	46.785566	-100.820661	-100.9714081	NA	united states	morton county	north dakota	mandan	NA	NA	NA	Mandan,ND
-79.8922712	40.3247918	locality	approximate	glassport, pa, usa	40.3452689	40.3112688	-79.8717699	-79.8975709	NA	united states	allegheny county	pennsylvania	glassport	NA	NA	NA	Glassport,PA
-97.5819319	26.2353516	locality	approximate	rio hondo, tx, usa	26.2492261	26.2150359	-97.5715428	-97.5970359	NA	united states	cameron county	texas	rio hondo	NA	NA	NA	Rio+Hondo,TX
-75.7452225	39.9928848	locality	approximate	thorndale, pa, usa	40.0129449	39.9857019	-75.7346209	-75.766285	NA	united states	chester county	pennsylvania	thorndale	NA	NA	NA	Thorndale,PA
-76.4932748	42.2097963	locality	approximate	spencer, ny 14883, usa	42.2251319	42.205553	-76.486633	-76.50623	14883	united states	tioga county	new york	spencer	NA	NA	NA	Spencer,NY
-82.0092745	35.6840131	locality	approximate	marion, nc 28752, usa	35.7080981	35.6509731	-81.9552989	-82.046106	28752	united states	mcdowell county	north carolina	marion	NA	NA	NA	Marion,NC
-122.5616448	37.9746458	locality	approximate	san anselmo, ca, usa	37.999722	37.967223	-122.5500579	-122.58679	NA	united states	marin county	california	san anselmo	NA	NA	NA	San+Anselmo,CA
-89.2789495	31.5023903	locality	approximate	moselle, ms 39459, usa	31.5119033	31.4928763	-89.2629421	-89.2949569	39459	united states	jones county	mississippi	moselle	NA	NA	NA	Moselle,MS
-71.7928579	43.6114624	locality	approximate	alexandria, nh, usa	43.695588	43.5446028	-71.7507599	-71.9104	NA	united states	grafton county	new hampshire	alexandria	NA	NA	NA	Alexandria,NH
-71.6304407	43.6236211	locality	approximate	new hampton, nh, usa	43.6919709	43.538457	-71.5242148	-71.731548	NA	united states	belknap county	new hampshire	new hampton	NA	NA	NA	New+Hampton,NH
-90.4974359	38.7881062	locality	approximate	saint charles, mo, usa	38.845103	38.7449639	-90.460517	-90.570824	NA	united states	st. charles county	missouri	saint charles	NA	NA	NA	Saint+Charles,MO
-118.8375937	34.1705609	locality	approximate	thousand oaks, ca, usa	34.2503339	34.1247771	-118.776388	-119.0034361	NA	united states	ventura county	california	thousand oaks	NA	NA	NA	Thousand+Oaks,CA
-96.7844417	33.3245586	locality	approximate	celina, tx, usa	33.403664	33.2480331	-96.7136429	-96.839153	NA	united states	collin county	texas	celina	NA	NA	NA	Celina,TX
-75.1652215	39.9525839	locality	approximate	philadelphia, pa, usa	40.1379919	39.8715136	-74.9557629	-75.280303	NA	united states	philadelphia county	pennsylvania	philadelphia	NA	NA	NA	Philadelphia+,PA
-74.2097014	40.082129	locality	approximate	lakewood township, nj, usa	40.120394	40.023834	-74.151111	-74.258899	NA	united states	ocean county	new jersey	lakewood township	NA	NA	NA	Lakewood,NJ
-73.2453824	42.4500845	locality	approximate	pittsfield, ma, usa	42.503383	42.3981969	-73.182047	-73.3387788	NA	united states	berkshire county	massachusetts	pittsfield	NA	NA	NA	Pittsfield,MA
-74.3000878	40.2136754	locality	approximate	freehold township, nj, usa	40.2954789	40.1682959	-74.22275	-74.406777	NA	united states	monmouth county	new jersey	freehold township	NA	NA	NA	Freehold,NJ
-77.2864879	38.0445557	administrative_area_level_2	approximate	caroline county, va, usa	38.252742	37.776297	-77.06871	-77.643367	NA	united states	caroline county	virginia	NA	NA	NA	NA	Caroline+County,VA
-93.2507099	30.2421496	locality	approximate	westlake, la, usa	30.2862451	30.2346969	-93.2455899	-93.2837358	NA	united states	calcasieu parish	louisiana	westlake	NA	NA	NA	Westlake,LA
-84.8802444	29.6584899	natural_feature	approximate	st. george island, florida 32328, usa	29.7636685	29.5854194	-84.7035885	-85.0949765	32328	united states	franklin county	florida	NA	NA	NA	NA	St.+George+Island,FL
-118.9883503	35.2668588	route	geometric_center	panama road, california, usa	35.2678009302915	35.2651029697085	-118.9753615	-119.0031536	NA	united states	kern county	california	NA	panama road	NA	NA	Panama+City,AL
-3.0356748	53.8175053	locality	approximate	blackpool, uk	53.8782396	53.7725781	-2.9858799	-3.0624611	NA	united kingdom	NA	england	blackpool	NA	NA	NA	Blackpool+,
-90.3381361	29.5427168	locality	approximate	cut off, la, usa	29.5562261	29.471084	-90.290086	-90.373346	NA	united states	lafourche parish	louisiana	cut off	NA	NA	NA	Cut+Off,LA
-85.3477343	34.480642	locality	approximate	summerville, ga 30747, usa	34.4999789	34.4485618	-85.3293231	-85.3668019	30747	united states	chattooga county	georgia	summerville	NA	NA	NA	Summerville,GA
-70.192839	44.6158945	neighborhood	approximate	east wilton, wilton, me 04234, usa	44.6238366	44.6079514	-70.1768316	-70.2088464	04234	united states	franklin county	maine	wilton	NA	NA	NA	East+Wilton,ME
-122.5593218	49.0743308	locality	approximate	langley, bc, canada	49.2107112	49.0021272	-122.4593103	-122.6805442	NA	canada	greater vancouver	british columbia	langley	NA	NA	NA	Langley,BC
-93.2777226	44.7677424	locality	approximate	burnsville, mn, usa	44.828987	44.717207	-93.221464	-93.329674	NA	united states	dakota county	minnesota	burnsville	NA	NA	NA	Burnsville,MN
-83.2625577	42.516131	locality	approximate	beverly hills, mi, usa	42.5319049	42.5084498	-83.203746	-83.274945	NA	united states	oakland county	michigan	beverly hills	NA	NA	NA	Beverly+Hills,MI
-83.3965994	42.2222614	locality	approximate	romulus, mi, usa	42.26823	42.1794389	-83.3060129	-83.4265828	NA	united states	wayne county	michigan	romulus	NA	NA	NA	Romulus,MI
-120.798546	38.7296252	locality	approximate	placerville, ca 95667, usa	38.7485099	38.7128419	-120.7505019	-120.8514809	95667	united states	el dorado county	california	placerville	NA	NA	NA	Placerville,CA
-95.2441009	29.4238472	locality	approximate	alvin, tx, usa	29.502032	29.070647	-95.0565926	-95.5823439	NA	united states	brazoria county	texas	alvin	NA	NA	NA	Alvin,TX
-122.4702079	37.6879241	locality	approximate	daly city, ca, usa	37.7084311	37.6489339	-122.405453	-122.5003112	NA	united states	san mateo county	california	daly city	NA	NA	NA	Daly+City,CA
-122.2284532	47.3073228	locality	approximate	auburn, wa, usa	47.354149	47.237142	-122.143636	-122.266149	NA	united states	king county	washington	auburn	NA	NA	NA	Auburn,WA
-78.8903044	34.0562812	locality	approximate	loris, sc 29569, usa	34.0729999	34.0393	-78.856943	-78.909538	29569	united states	horry county	south carolina	loris	NA	NA	NA	Loris,SC
-82.1823746	41.452819	locality	approximate	lorain, oh, usa	41.4852239	41.404719	-82.1020039	-82.292137	NA	united states	lorain county	ohio	lorain	NA	NA	NA	Lorain,OH
-118.4164652	33.9191799	locality	approximate	el segundo, ca, usa	33.9314951	33.901671	-118.374325	-118.4299139	NA	united states	los angeles county	california	el segundo	NA	NA	NA	El+Segundo,CA
