"long","lat","locale"
"-102.8702","42.09302",1
"-89.968127","42.093181",1
"-90.15679","42.09447",1
"-83.191408","42.094829",1
"-72.282063","42.095323",2
"-78.505643","42.095983",2
"-88.014072","42.097976",23
"-88.33516","42.098134",3
"-88.271469","42.098915",2
"-73.576102","42.099322",2
"-71.546961","42.100352",3
"-91.914187","42.101443",1
"-88.718101","42.10153",1
"-72.080996","42.10273",6
"-77.23359","42.10285",1
"-91.240145","42.10352",2
"-71.184785","42.105288",2
"-87.939519","42.105805",1
"-84.24828","42.10587",6
"-88.304394","42.106199",4
"-88.064363","42.106323",3
"-76.262939","42.107109",1
"-85.97446","42.1081",2
"-72.20448","42.108585",2
"-79.2831","42.1095",1
"-86.48002","42.10976",1
"-70.710744","42.111805",6
"-75.94917","42.11181",1
"-72.952003","42.112748",1
"-87.979542","42.11278",20
"-71.66895","42.11488",1
"-75.95881","42.11563",11
"-96.36665","42.11588",1
"-78.516218","42.116168",4
"-83.300439","42.116811",7
"-70.959888","42.11749",1
"-71.331793","42.117511",9
"-84.369085","42.119607",4
"-87.838815","42.120176",7
"-77.048462","42.120541",5
"-80.088919","42.121293",54
"-77.94806","42.12201",4
"-73.858769","42.122234",3
"-70.851048","42.123534",8
"-87.933819","42.124176",7
"-88.297238","42.125008",6
"-72.645334","42.125793",6
"-71.048216","42.126049",2
"-71.755193","42.126575",2
"-79.182837","42.126604",1
"-71.533138","42.127515",1
"-74.843187","42.12923",1
"-83.569965","42.129589",1
"-76.82079","42.129797",2
"-84.479081","42.131129",1
"-72.600209","42.132553",1
"-71.972627","42.13277",5
"-79.737701","42.133206",1
"-72.4345","42.13408",5
"-84.972831","42.13422",1
"-83.156124","42.135191",2
"-83.390422","42.135225",1
"-87.761882","42.135423",1
"-83.217937","42.138209",2
"-83.241595","42.13893",3
"-121.680308","42.140888",1
"-76.93165","42.1431",1
"-86.348568","42.14338",2
"-71.00289","42.144424",3
"-77.811901","42.145794",1
"-88.165268","42.146794",13
"-91.680176","42.146939",1
"-71.528085","42.147087",5
"-83.802375","42.147636",8
"-122.537356","42.148098",17
"-71.255533","42.148624",3
"-83.653373","42.150327",1
"-76.055064","42.150588",11
"-72.51278","42.150593",1
"-83.202997","42.151106",1
"-71.64951","42.15148",1
"-123.057499","42.152148",1
"-72.381813","42.152164",1
"-79.111065","42.152725",2
"-72.771602","42.153503",5
"-70.823035","42.154145",2
"-72.602804","42.154904",11
"-72.31331","42.155329",1
"-71.427663","42.156282",1
"-78.71503","42.15784",3
"-93.610141","42.158072",2
"-72.47592","42.16009",1
"-73.41623","42.16065",1
"-76.878456","42.160717",6
"-88.081465","42.160859",1
"-86.271878","42.161397",2
"-79.39171","42.16172",2
"-78.97532","42.162",1
"-77.09414","42.16202",1
"-123.64812","42.16289",2
"-84.24575","42.164338",1
"-71.36126","42.165249",4
"-95.79306","42.16582",1
"-77.965672","42.16615",1
"-94.280982","42.166202",1
"-85.84695","42.16726",5
"-87.897014","42.167525",1
"-88.047853","42.170581",2
"-72.604842","42.170731",34
"-71.055602","42.171467",7
"-79.611348","42.172076",3
"-73.294629","42.175106",1
"-71.603197","42.175591",2
"-72.31457","42.176131",3
"-76.2568","42.176816",6
"-79.841991","42.176845",3
"-83.488444","42.177312",4
"-72.36887","42.17781",1
"-87.866818","42.178175",7
"-71.121185","42.179146",7
"-71.08923","42.180048",1
"-87.960771","42.180411",7
"-120.369607","42.180763",4
"-71.196277","42.182798",6
"-84.013795","42.18314",3
"-73.742997","42.184313",4
"-74.617819","42.185189",1
"-86.30836","42.18615",2
"-75.67618","42.186306",2
"-78.157246","42.187901",1
"-120.344869","42.18867",2
"-87.9084","42.19002",4
"-90.082447","42.190612",1
"-73.051661","42.190904",1
"-75.012689","42.192781",1
"-83.488891","42.193054",1
"-84.391066","42.193371",2
"-73.36216","42.19358",2
"-121.33006","42.193652",1
"-85.563901","42.193793",10
"-113.872032","42.193954",2
"-71.76007","42.19398",1
"-123.65174","42.19428",1
"-71.83563","42.19454",5
"-71.90591","42.19454",1
"-73.093133","42.195144",1
"-92.36492","42.195645",2
"-75.759054","42.195785",2
"-85.41305","42.19588",1
"-87.923934","42.196156",1
"-88.450815","42.197379",4
"-90.605827","42.19807",1
"-72.64207","42.198291",13
"-71.4245","42.2001",2
"-72.645546","42.200934",1
"-83.620494","42.202139",27
"-71.831507","42.202192",1
"-71.005192","42.202216",6
"-76.471165","42.203102",3
"-88.320768","42.203618",38
"-71.682862","42.203944",7
"-72.199439","42.204027",1
"-88.250783","42.204626",5
"-96.979049","42.206417",2
"-110.286804","42.206598",1
"-75.74488","42.206745",2
"-70.770188","42.207254",4
"-70.95514","42.20794",8
"-83.161498","42.208455",5
"-79.46671","42.20978",1
"-79.170519","42.21129",1
"-85.902782","42.212084",1
"-88.15258","42.212524",1
"-73.090434","42.213156",1
"-83.19381","42.21393",6
"-83.14992","42.21421",12
"-88.076942","42.216543",4
"-88.049521","42.216969",2
"-73.86457","42.21731",6
"-78.27529","42.21757",3
"-71.199238","42.220548",1
"-122.770093","42.221879",8
"-121.783921","42.222144",1
"-83.3966","42.22226",5
"-71.52282","42.22358",5
"-76.18326","42.22369",1
"-73.73457","42.22509",2
"-76.309863","42.226448",2
"-95.93084","42.22916",1
"-72.728463","42.230008",1
"-87.962973","42.231183",7
"-121.772639","42.231826",1
"-74.241582","42.233275",4
"-71.70785","42.23343",1
"-70.815826","42.233938",3
"-73.850128","42.234254",17
"-88.94899","42.23474",2
"-71.283072","42.236114",1
"-123.042266","42.236513",1
"-96.472847","42.238161",1
"-91.18709","42.23834",2
"-87.877569","42.240027",7
"-71.078494","42.240598",4
"-71.006042","42.241799",11
"-83.180375","42.242038",7
"-77.963148","42.242168",2
"-88.202027","42.242524",1
"-85.930846","42.243011",1
"-71.098106","42.243155",1
"-75.90689","42.243783",2
"-87.994061","42.244388",2
"-85.805041","42.244501",2
"-71.181141","42.244733",7
"-71.99248","42.24509",2
"-85.529858","42.245412",1
"-79.146078","42.245489",2
"-83.249067","42.245837",9
"-71.90868","42.24593",1
"-110.941119","42.247455",1
"-83.143121","42.249838",1
"-72.58152","42.24984",3
"-75.125556","42.250118",1
"-84.21301","42.25087",2
"-71.66664","42.251596",3
"-88.027327","42.252523",13
"-73.89374","42.25291",1
"-76.046399","42.253754",1
"-79.50449","42.25395",2
"-78.823628","42.254567",1
"-72.24602","42.25485",3
"-88.607897","42.255176",2
"-83.21104","42.25754",4
"-79.347824","42.258669",1
"-88.13925","42.25891",3
"-88.761434","42.261184",1
"-71.4634","42.26121",2
"-72.504086","42.262285",1
"-89.24134","42.263888",1
"-74.295888","42.264524",1
"-84.948946","42.265016",1
"-71.879415","42.265275",40
"-123.551451","42.265435",2
"-79.7123","42.26569",1
"-122.900832","42.265974",49
"-89.24122","42.26613",1
"-83.849042","42.266638",39
"-72.66898","42.26676",2
"-95.121242","42.268076",1
"-83.135137","42.268761",1
"-77.60582","42.27035",1
"-85.22874","42.270781",1
"-93.92717","42.27137",1
"-71.798811","42.271399",1
"-88.188464","42.27179",1
"-85.493","42.273752",38
"-83.786114","42.273956",1
"-113.392736","42.274076",1
"-72.089338","42.275382",1
"-88.823215","42.276381",5
"-73.9568","42.27703",2
"-83.264832","42.277334",9
"-88.201012","42.277522",3
"-75.846246","42.277777",2
"-87.83424","42.27891",3
"-88.228973","42.279745",1
"-73.837035","42.28004",2
"-72.402056","42.280267",2
"-83.38632","42.28143",5
"-94.110777","42.281924",1
"-83.1752","42.28254",2
"-85.530768","42.283225",1
"-71.120896","42.284197",4
"-70.873659","42.284413",2
"-111.29681","42.28644",3
"-71.715313","42.286992",6
"-100.625695","42.288055",1
"-85.41806","42.28865",4
"-87.957724","42.28947",6
"-84.792885","42.2906",2
"-71.042158","42.291413",8
"-121.816873","42.293293",16
"-83.314674","42.293338",2
"-74.920671","42.293718",1
"-85.598596","42.294207",1
"-90.62096","42.29585",1
"-75.507589","42.295949",2
"-94.721051","42.29709",1
"-85.211104","42.298375",1
"-83.445835","42.29856",1
"-91.01486","42.29862",1
"-71.27875","42.300596",1
"-73.748486","42.300764",1
"-70.912202","42.301691",1
"-74.029434","42.301789",3
"-72.774538","42.302867",1
"-85.13044","42.303041",17
"-89.902075","42.304727",1
"-77.049134","42.305629",1
"-78.01584","42.30673",1
"-73.2504","42.30685",1
"-123.327323","42.308007",3
"-71.088745","42.308198",7
"-87.85427","42.309272",2
"-83.177625","42.310037",14
"-89.311162","42.3104",1
"-72.20786","42.31259",1
"-85.199745","42.312773",1
"-84.013999","42.31375",7
"-74.43293","42.31481",1
"-88.444346","42.318421",1
"-71.440409","42.320169",12
"-88.462832","42.320271",7
"-74.231589","42.320273",1
"-71.169847","42.320797",1
"-72.128644","42.320938",1
"-72.630588","42.321488",10
"-75.945183","42.321825",1
"-83.76883","42.321982",1
"-71.64282","42.322118",7
"-77.661856","42.322136",1
"-79.5781","42.32228",1
"-87.610053","42.322814",12
"-76.977336","42.322924",1
"-89.591606","42.323529",9
"-88.452481","42.324761",1
"-83.483576","42.325573",26
"-88.167861","42.326133",2
"-83.343431","42.326437",5
"-77.193204","42.327262",1
"-72.703923","42.328314",1
"-71.057723","42.328368",2
"-75.136628","42.32887",2
"-88.29518","42.331147",21
"-83.384209","42.333901",18
"-122.86605","42.334609",1
"-93.141651","42.335289",2
"-73.528651","42.335777",1
"-71.845316","42.336791",3
"-89.004716","42.341767",10
"-74.7171","42.3423",2
"-87.998133","42.3428",2
"-74.076801","42.343123",1
"-79.30949","42.34422",2
"-72.058847","42.346144",1
"-83.060184","42.347021",66
"-71.54546","42.34909",8
"-83.048498","42.349387",1
"-71.15644","42.3501",4
"-76.48077","42.3523",1
"-88.054502","42.352423",4
"-88.09341","42.35336",5
"-71.188149","42.353696",9
"-89.039675","42.354546",7
"-71.527716","42.355612",1
"-72.576613","42.356804",5
"-77.302789","42.357464",2
"-85.859198","42.357819",4
"-71.12589","42.35843",2
"-76.841852","42.358866",2
"-78.160401","42.359268",1
"-84.233087","42.360385",2
"-97.598511","42.360661",1
"-71.36145","42.3626",6
"-71.781215","42.362783",2
"-71.88091","42.36398",1
"-71.18758","42.364422",1
"-71.896868","42.364807",3
"-76.610212","42.365688",1
"-73.116214","42.36592",1
"-88.145683","42.366521",5
"-72.464571","42.367092",9
"-91.445994","42.367794",1
"-122.92211","42.368055",1
"-74.179384","42.368277",1
"-83.371753","42.369351",18
"-71.026964","42.370567",81
"-88.082573","42.371559",1
"-88.090082","42.371688",2
"-72.60689","42.37194",3
"-71.177998","42.372596",3
"-76.927135","42.37285",10
"-87.939353","42.373574",1
"-71.039217","42.375097",3
"-87.939683","42.375121",15
"-82.937416","42.375871",2
"-85.454755","42.376138",2
"-83.459381","42.376588",1
"-71.089263","42.377264",1
"-76.77621","42.377454",1
"-74.123477","42.377483",1
"-70.981679","42.378447",2
"-71.132947","42.380442",10
"-71.098896","42.38092",4
"-71.63701","42.3812",2
"-87.999077","42.381271",9
"-90.312588","42.382277",3
"-82.921842","42.382395",7
"-75.292321","42.382962",3
"-71.41617","42.38343",4
"-71.95463","42.383516",4
"-73.704442","42.385231",1
"-89.816756","42.386301",1
"-83.783736","42.386914",5
"-84.347636","42.387785",1
"-79.44116","42.38867",1
"-71.2398","42.388938",7
"-71.03283","42.39176",2
"-71.70368","42.39176",2
"-71.56443","42.39178",3
"-83.282029","42.392286",4
"-83.04964","42.39282",1
"-72.403696","42.393146",1
"-76.013719","42.393236",2
"-77.69666","42.39451",2
"-73.626548","42.398503",4
"-113.848558","42.399472",5
"-114.524876","42.400555",29
"-82.926266","42.400693",2
"-85.215928","42.401366",2
"-70.989742","42.402491",1
"-76.483999","42.402794",27
"-86.27364","42.40309",4
"-78.685306","42.403396",2
"-88.305439","42.404829",1
"-78.639581","42.406409",1
"-124.42177","42.40733",6
"-71.051183","42.407396",5
"-71.01199","42.40843",11
"-74.15236","42.4098",1
"-88.026191","42.410577",3
"-79.319254","42.412217",2
"-93.084751","42.412327",1
"-74.61939","42.413508",1
"-96.41836","42.41555",1
"-122.917383","42.416384",2
"-89.000227","42.416908",6
"-71.167083","42.417695",9
"-78.954628","42.41994",1
"-89.029553","42.420017",1
"-88.61371","42.42224",4
"-87.857296","42.422244",2
"-83.48706","42.423825",3
"-71.30395","42.42593",3
"-85.454548","42.428025",1
"-84.056618","42.428646",1
"-73.429521","42.432901",1
"-82.92408","42.43309",1
"-93.825581","42.434161",4
"-123.172","42.43595",8
"-71.605916","42.436043",1
"-89.33206","42.4364",2
"-71.085396","42.436545",6
"-71.029248","42.436892",1
"-71.50562","42.43704",1
"-71.76063","42.43759",1
"-73.045934","42.438142",1
"-74.68737","42.43841",3
"-94.166587","42.438596",10
"-73.12538","42.4387",3
"-97.319835","42.438743",1
"-76.492109","42.439274",1
"-73.666343","42.439983",1
"-87.940027","42.440139",3
"-92.339209","42.441117",29
"-79.172343","42.441146",1
"-75.148268","42.441165",1
"-84.92415","42.44143",2
"-72.652511","42.442673",2
"-95.530596","42.443085",2
"-88.23648","42.44363",1
"-83.203609","42.444075",1
"-73.788241","42.444198",1
"-94.125792","42.445249",1
"-87.83285","42.44613",5
"-71.459405","42.446396",18
"-111.72098","42.448768",3
"-75.924813","42.449946",1
"-88.075733","42.451419",6
"-83.814654","42.452284",3
"-90.26684","42.452479",1
"-90.118471","42.454161",1
"-71.148779","42.454545",2
"-121.50417","42.45542",1
"-71.67312","42.45565",2
"-86.247253","42.457251",7
"-74.580562","42.458932",1
"-71.053095","42.458995",1
"-71.34895","42.46037",4
"-83.140675","42.460586",1
"-70.946743","42.461246",12
"-75.096727","42.461688",7
"-83.10409","42.46254",3
"-92.62825","42.46415",1
"-76.798018","42.464152",1
"-77.108304","42.464794",1
"-121.259056","42.464842",2
"-82.944318","42.464986",4
"-72.5787","42.46675",1
"-70.89243","42.46801",1
"-83.522221","42.468959",14
"-92.28102","42.46915",1
"-82.902194","42.470639",3
"-73.58289","42.47064",1
"-83.144026","42.471385",1
"-72.44017","42.471562",1
"-70.997794","42.472112",7
"-79.007621","42.472671",1
"-112.120195","42.473005",1
"-83.221873","42.473369",9
"-89.60519","42.473576",1
"-78.494065","42.473934",1
"-98.8087","42.47417",1
"-83.612188","42.474564",9
"-71.098146","42.474595",1
"-82.995121","42.474786",28
"-95.78556","42.47499",1
"-73.797722","42.475704",1
"-88.30593","42.47585",2
"-78.140343","42.4777",1
"-76.291224","42.477712",2
"-122.635695","42.478023",6
"-87.834222","42.47832",1
"-73.24807","42.479475",14
"-85.633538","42.479577",5
"-76.635158","42.4803",2
"-73.135073","42.481119",2
"-104.980954","42.481824",1
"-83.027428","42.482499",1
"-86.06653","42.483692",1
"-72.011516","42.483895",1
"-91.12291","42.48444",1
"-71.43284","42.48509",2
"-83.1052","42.48587",5
"-71.613078","42.487056",1
"-79.328287","42.487716",1
"-71.157271","42.488595",16
"-71.27617","42.49065",4
"-91.39658","42.492356",1
"-83.145375","42.492485",7
"-70.83484","42.49284",3
"-89.03678","42.49307",1
"-73.858352","42.493642",3
"-84.084724","42.496024",1
"-89.98957","42.4964",2
"-88.990152","42.496444",1
"-108.730668","42.496622",1
"-78.927853","42.49776",1
"-76.047429","42.497925",2
"-88.32815","42.49835",1
"-71.258524","42.498523",1
"-82.94201","42.499116",1
"-83.181077","42.499235",5
"-123.372846","42.499469",1
"-71.068829","42.499891",9
"-71.575864","42.500187",2
"-76.87246","42.50063",1
"-90.726847","42.501869",1
"-83.408935","42.502483",6
"-72.33203","42.50426",1
"-85.245704","42.504302",1
"-71.201539","42.504844",6
"-83.407233","42.505138",2
"-114.367966","42.50541",1
"-84.65581","42.5092",8
"-82.936069","42.509635",12
"-76.927019","42.512632",1
"-85.014665","42.514158",1
"-73.031166","42.515272",2
"-73.61012","42.51591",3
"-77.564247","42.516793",1
"-92.43585","42.517091",15
"-88.138001","42.517168",2
"-123.41979","42.51734",4
"-73.75123","42.51841",1
"-83.264031","42.520184",2
"-74.03961","42.521722",1
"-88.235389","42.523887",2
"-77.28887","42.52396",1
"-71.75979","42.52509",8
"-83.79059","42.526604",1
"-98.978245","42.528552",1
"-87.885546","42.52926",5
"-73.840579","42.529746",3
"-106.759971","42.530223",1
"-114.30101","42.53068",1
"-122.554633","42.530813",1
"-75.52351","42.53118",1
"-85.384885","42.532723",2
"-71.028775","42.533732",1
"-114.790051","42.534906",1
"-123.338332","42.535654",46
"-83.146427","42.536785",4
"-70.973646","42.536996",8
"-122.883923","42.537028",6
"-71.107172","42.537065",1
"-85.626918","42.537142",2
"-73.503877","42.537218",1
"-71.51201","42.53759",3
"-88.602679","42.538555",1
"-82.949421","42.538702",4
"-85.894873","42.539295",4
"-71.65859","42.53978",2
"-83.379535","42.542715",12
"-99.852364","42.542734",5
"-86.11849","42.542809",2
"-90.536322","42.543893",2
"-83.279231","42.544534",5
"-88.348038","42.545394",1
"-90.6963","42.545412",20
"-71.010185","42.545497",15
"-113.785445","42.545852",2
"-70.993941","42.545928",1
"-75.245905","42.546096",3
"-83.211319","42.546701",1
"-72.607679","42.54723",2
"-72.48693","42.548107",1
"-71.251725","42.54933",8
"-82.864846","42.549444",3
"-71.913219","42.549489",1
"-82.91672","42.551185",30
"-88.160836","42.552018",1
"-88.028986","42.553518",1
"-72.072285","42.555059",1
"-77.014409","42.555387",2
"-88.296914","42.555695",1
"-77.999451","42.555834",1
"-83.47726","42.558183",4
"-71.58979","42.561202",1
"-88.597153","42.561543",2
"-71.173888","42.561782",5
"-73.16288","42.56203",3
"-89.086045","42.562039",13
"-88.859993","42.56239",2
"-71.589818","42.56243",1
"-72.482122","42.563061",2
"-83.068475","42.564395",29
"-113.809824","42.564732",3
"-70.853843","42.565145",7
"-96.711058","42.565991",1
"-73.02871","42.56675",1
"-73.655682","42.570352",1
"-83.74763","42.570452",21
"-100.05818","42.57167",1
"-82.867187","42.571709",2
"-76.552378","42.573453",3
"-84.838452","42.574191",7
"-91.924112","42.574258",1
"-84.460273","42.574335",6
"-88.137535","42.574598",2
"-83.923411","42.575483",20
"-73.96402","42.57591",2
"-73.249554","42.577133",1
"-70.949245","42.577188",5
"-121.86613","42.57764",5
"-88.54093","42.57807",1
"-71.43784","42.57926",5
"-76.392709","42.579298",1
"-73.543359","42.579336",4
"-70.755062","42.579503",2
"-121.867464","42.579557",3
"-70.84116","42.580651",4
"-71.083725","42.581332",3
"-88.293981","42.581962",1
"-72.492588","42.582031",1
"-84.44782","42.58221",1
"-72.025884","42.582529",7
"-83.35938","42.583089",2
"-71.752266","42.583322",4
"-71.816767","42.583689",12
"-90.811885","42.5854",1
"-114.829856","42.586201",6
"-114.246706","42.586804",1
"-82.821517","42.587734",8
"-72.758781","42.588812",1
"-83.594019","42.589849",1
"-74.750821","42.591487",5
"-83.471199","42.591553",3
"-83.645451","42.593161",5
"-72.23033","42.59353",2
"-72.555002","42.59528",1
"-73.787766","42.595704",1
"-71.352037","42.59599",1
"-72.3032","42.59721",1
"-82.596757","42.597245",2
"-76.072949","42.597468",1
"-82.877669","42.597984",2
"-72.56514","42.598628",1
"-84.371973","42.599184",2
"-71.36728","42.59981",6
"-72.39814","42.60009",1
"-72.623619","42.601335",6
"-82.868566","42.601364",1
"-88.7076","42.60168",1
"-112.058039","42.60197",1
"-74.154615","42.602236",1
"-83.14993","42.605589",23
"-83.319587","42.608697",1
"-78.639976","42.610187",2
"-71.23422","42.61065",4
"-83.328547","42.611422",1
"-71.565269","42.61176",2
"-89.656994","42.612966",4
"-115.841917","42.613957",2
"-76.120128","42.614268",5
"-94.14607","42.61441",1
"-73.970812","42.614852",61
"-88.52023","42.617877",14
"-77.737515","42.61837",3
"-82.53102","42.61837",6
"-78.333496","42.618603",1
"-73.980441","42.620654",1
"-87.830375","42.622449",36
"-77.227187","42.622634",2
"-85.780339","42.623664",1
"-78.726767","42.625391",4
"-78.059147","42.62674",1
"-73.11862","42.62776",1
"-97.659606","42.628731",1
"-70.694179","42.630011",15
"-109.465691","42.633281",1
"-71.245892","42.634536",1
"-85.299191","42.63499",1
"-77.594478","42.635525",1
"-73.55285","42.63607",3
"-86.202158","42.636883",1
"-77.069925","42.637423",4
"-79.02782","42.63839",2
"-100.23818","42.63861",1
"-85.28988","42.639121",6
"-89.166109","42.639586",1
"-84.506522","42.639785",1
"-85.004661","42.639932",1
"-78.543738","42.640179",2
"-73.60328","42.64022",1
"-78.875456","42.641429",6
"-122.037995","42.641537",1
"-88.653496","42.641556",3
"-84.054241","42.641649",4
"-73.257699","42.642075",4
"-87.903161","42.642298",1
"-73.7429","42.64258",3
"-70.873647","42.642845",7
"-84.729716","42.643807",1
"-73.876338","42.644278",3
"-83.406111","42.644824",19
"-94.797046","42.646211",2
"-78.666272","42.646441",1
"-71.165685","42.647991",9
"-75.455824","42.648204",2
"-83.717806","42.648484",5
"-72.612625","42.651757",2
"-86.054743","42.654876",1
"-71.920942","42.654906",2
"-73.971518","42.655282",1
"-83.006506","42.655416",18
"-71.303309","42.656045",20
"-83.534444","42.657698",5
"-83.3863","42.660091",8
"-72.047876","42.661612",2
"-70.954487","42.661793",4
"-76.61661","42.66535",1
"-84.17413","42.66698",1
"-90.126237","42.667779",1
"-71.59072","42.67001",1
"-83.289036","42.670272",6
"-85.427281","42.670351",2
"-71.30201","42.67037",5
"-72.54953","42.67092",2
"-90.362862","42.671191",1
"-88.563961","42.671666",10
"-71.70406","42.67167",2
"-71.087689","42.672835",4
"-72.82176","42.67342",2
"-78.084485","42.674209",1
"-82.773842","42.67424",2
"-71.48284","42.67509",2
"-83.363697","42.675435",1
"-77.913337","42.676174",4
"-71.42451","42.67676",3
"-74.48542","42.67785",2
"-71.82035","42.67787",1
"-76.175275","42.678012",1
"-84.271215","42.680434",1
"-77.866402","42.683466",2
"-78.995736","42.683522",2
"-78.33779","42.68367",1
"-113.790133","42.684923",1
"-85.642406","42.685065",4
"-70.864132","42.68571",4
"-82.549857","42.68586",2
"-74.030596","42.688731",1
"-113.648077","42.688753",3
"-76.794102","42.689791",2
"-78.78287","42.691746",2
"-83.782171","42.691975",1
"-73.724564","42.692023",2
"-88.228793","42.692103",3
"-90.731654","42.692445",1
"-95.151811","42.693184",1
"-85.980959","42.693859",2
"-77.754628","42.694819",1
"-82.7055","42.695315",1
"-122.769269","42.697957",2
"-88.135087","42.698351",1
"-84.766787","42.700035",3
"-73.10871","42.70092",6
"-96.50939","42.70123",1
"-83.407961","42.702165",1
"-82.668829","42.702264",1
"-93.745623","42.703045",1
"-124.45094","42.703155",4
"-73.122654","42.704222",1
"-73.91151","42.70452",6
"-71.161052","42.70734",9
"-74.572621","42.707901",1
"-74.802488","42.70804",1
"-89.45123","42.712827",1
"-74.890929","42.714065",3
"-70.892754","42.716155",1
"-70.97311","42.716759",4
"-78.543478","42.716759",1
"-83.031863","42.717549",1
"-73.833455","42.717856",3
"-96.24891","42.71999",1
"-84.552359","42.720245",1
"-94.393684","42.720638",1
"-85.788666","42.721585",1
"-83.276903","42.723081",7
"-114.519124","42.723144",1
"-77.668291","42.723231",1
"-70.981298","42.72377",4
"-83.423242","42.723851",8
"-84.916222","42.724229",1
"-83.147306","42.724318",18
"-83.156629","42.726216",4
"-94.650755","42.726507",1
"-87.675979","42.727153",27
"-71.186915","42.73184",17
"-84.555535","42.732535",42
"-77.242693","42.734157",1
"-90.47846","42.73416",5
"-73.720318","42.736277",1
"-114.374568","42.736869",2
"-75.948532","42.73729",2
"-76.407811","42.737724",1
"-89.0403","42.738888",20
"-78.312478","42.738977",2
"-88.083092","42.739435",1
"-76.157108","42.739682",1
"-71.318715","42.740651",2
"-71.458793","42.741295",28
"-76.900233","42.741529",2
"-78.704437","42.742541",17
"-89.621013","42.74305",1
"-71.59174","42.74314",1
"-73.691507","42.744245",4
"-82.804166","42.744267",1
"-82.79587","42.745747",1
"-78.90309","42.74617",1
"-84.770601","42.746728",1
"-114.730593","42.747536",4
"-73.692595","42.74787",10
"-76.844921","42.749713",2
"-84.378655","42.750324",3
"-122.48892","42.75096",3
"-91.69556","42.752653",2
"-73.779714","42.752928",7
"-78.89059","42.753948",2
"-83.137146","42.755423",1
"-76.646007","42.755979",1
"-83.037598","42.755979",5
"-74.44569","42.75702",1
"-74.256518","42.761186",1
"-84.9925","42.76226",1
"-91.320305","42.762431",1
"-71.845164","42.762946",2
"-88.197361","42.763168",4
"-75.27822","42.7634",1
"-102.314593","42.763456",1
"-71.43139","42.76386",12
"-84.458771","42.763888",9
"-71.463139","42.764463",1
"-72.035865","42.766005",1
"-89.250152","42.766359",3
"-74.759734","42.768195",1
"-78.577136","42.768209",5
"-86.18124","42.768888",1
"-71.075891","42.769535",3
"-74.085963","42.770065",4
"-76.586213","42.770829",1
"-71.80129","42.77276",2
"-72.520166","42.773711",1
"-78.834716","42.773818",2
"-73.70012","42.77424",2
"-103.138479","42.774479",1
"-94.207763","42.775833",3
"-83.579384","42.775922",9
"-117.853216","42.776825",2
"-70.867246","42.777524",1
"-73.95375","42.77856",2
"-73.845678","42.7798",3
"-105.871922","42.780251",2
"-75.647684","42.781457",1
"-90.945303","42.782451",1
"-77.777872","42.783801",2
"-88.592559","42.784255",3
"-88.4051","42.78529",6
"-87.995471","42.785553",1
"-74.584971","42.787077",1
"-71.20089","42.78842",15
"-72.48881","42.78881",2
"-73.201254","42.790682",1
"-71.072501","42.792639",10
"-92.653238","42.793119",1
"-70.971068","42.79414",1
"-96.16558","42.79416",1
"-85.8617","42.796694",1
"-78.823366","42.797281",1
"-83.70495","42.79781",15
"-70.847762","42.799054",1
"-88.602324","42.799734",1
"-71.30423","42.80064",7
"-87.930936","42.803697",3
"-89.101389","42.803797",5
"-114.86211","42.807535",1
"-94.52664","42.80914",1
"-77.650938","42.809457",1
"-70.873196","42.80965",4
"-89.86207","42.81028",2
"-85.72793","42.81212",2
"-71.915634","42.813141",2
"-77.289687","42.813576",12
"-83.78245","42.81447",2
"-89.651287","42.816273",2
"-82.48829","42.816809",2
"-75.422764","42.817286",1
"-85.524437","42.81868",1
"-88.645108","42.821967",1
"-72.082559","42.821969",1
"-84.211149","42.823317",3
"-72.18119","42.82397",3
"-85.844378","42.826676",1
"-73.717897","42.827577",1
"-85.143286","42.827728",1
"-88.1587","42.82946",2
"-73.262496","42.829469",1
"-76.124357","42.830037",1
"-77.89695","42.830618",1
"-71.00228","42.83065",1
"-73.324377","42.831775",1
"-71.66131","42.83266",7
"-84.180087","42.834451",1
"-83.42298","42.835019",1
"-88.276481","42.835293",1
"-99.747046","42.836424",2
"-71.09478","42.83648",1
"-77.703091","42.837288",1
"-78.75083","42.83749",9
"-76.413546","42.837568",1
"-71.147","42.83842",1
"-82.799617","42.838913",2
"-78.719766","42.839061",3
"-83.038836","42.839951",6
"-106.36586","42.84052",1
"-72.330145","42.841079",3
"-91.408507","42.842609",2
"-83.140608","42.843653",1
"-84.136097","42.844288",2
"-70.97958","42.844426",1
"-77.424156","42.845342",1
"-73.702433","42.845579",1
"-71.468297","42.846073",3
"-71.73784","42.84704",1
"-92.09156","42.84748",1
"-88.330669","42.848101",1
"-109.938968","42.849757",1
"-82.894993","42.850051",1
"-73.792524","42.850576",6
"-70.865667","42.851234",1
"-70.948211","42.853539",8
"-96.973318","42.854124",2
"-84.616108","42.85479",3
"-85.402859","42.856096",2
"-77.034883","42.857414",7
"-106.312561","42.859875",24
"-90.17985","42.86",1
"-85.935917","42.861575",7
"-90.684965","42.864155",1
"-78.28029","42.86423",1
"-74.65758","42.864244",1
"-71.4934","42.86509",1
"-88.33343","42.86668",19
"-74.595636","42.867146",5
"-72.87149","42.86841",2
"-71.0345","42.86953",1
"-85.969722","42.869816",7
"-71.387776","42.8712",18
"-77.895893","42.872238",2
"-100.55097","42.87278",1
